ALWAYS,,,0,NNP,*,T,ALWAYS,*,*,*,*,*
싱가포르 엔터테인먼트 어워드(SEA),,,0,NNP,*,T,싱가포르 엔터테인먼트 어워드(SEA),*,*,*,*,*
대중문화예술상,,,0,NNP,*,T,대중문화예술상,*,*,*,*,*
대한민국 콘텐츠 어워드,,,0,NNP,*,F,대한민국 콘텐츠 어워드,*,*,*,*,*
일본 NTV 베스트히트가요제,,,0,NNP,*,T,일본 NTV 베스트히트가요제,*,*,*,*,*
니켈로디언 키즈 초이스 어워드,,,0,NNP,*,F,니켈로디언 키즈 초이스 어워드,*,*,*,*,*
백상예술대상,,,0,NNP,*,T,백상예술대상,*,*,*,*,*
가요대제전,,,0,NNP,*,T,가요대제전,*,*,*,*,*
골든디스크어워즈,,,0,NNP,*,F,골든디스크어워즈,*,*,*,*,*
빌보드뮤직어워즈,,,0,NNP,*,F,빌보드뮤직어워즈,*,*,*,*,*
아메리칸뮤직어워즈,,,0,NNP,*,F,아메리칸뮤직어워즈,*,*,*,*,*
아시아모델어워즈,,,0,NNP,*,F,아시아모델어워즈,*,*,*,*,*
아시아아티스트어워즈,,,0,NNP,*,F,아시아아티스트어워즈,*,*,*,*,*
한터뮤직어워즈,,,0,NNP,*,F,한터뮤직어워즈,*,*,*,*,*
월드뮤직어워드,,,0,NNP,*,F,월드뮤직어워드,*,*,*,*,*
아카데미시상식,,,0,NNP,*,T,아카데미시상식,*,*,*,*,*
문화연예대상,,,0,NNP,*,T,문화연예대상,*,*,*,*,*
멜론뮤직어워드,,,0,NNP,*,F,멜론뮤직어워드,*,*,*,*,*
멜론차트,,,0,NNP,*,F,멜론차트,*,*,*,*,*
지니뮤직,,,0,NNP,*,T,지니뮤직,*,*,*,*,*
너튜브,,,0,NNP,*,F,너튜브,*,*,*,*,*
릴스,,,0,NNP,*,F,릴스,*,*,*,*,*
SM엔터테인먼트,,,0,NNP,*,F,SM엔터테인먼트,*,*,*,*,*
DSP 미디어,,,0,NNP,*,F,DSP 미디어,*,*,*,*,*
YG엔터테인먼트,,,0,NNP,*,F,YG엔터테인먼트,*,*,*,*,*
JYP엔터테인먼트,,,0,NNP,*,F,JYP엔터테인먼트,*,*,*,*,*
빅히트,,,0,NNP,*,F,빅히트,*,*,*,*,*
하이브,,,0,NNP,*,F,하이브,*,*,*,*,*
SM,,,0,NNP,*,T,SM,*,*,*,*,*
YG,,,0,NNP,*,T,YG,*,*,*,*,*
JYP,,,0,NNP,*,T,JYP,*,*,*,*,*
HYBE,,,0,NNP,*,T,HYBE,*,*,*,*,*
빌리프랩,,,0,NNP,*,T,빌리프랩,*,*,*,*,*
브랜뉴뮤직,,,0,NNP,*,T,브랜뉴뮤직,*,*,*,*,*
울림,,,0,NNP,*,T,울림,*,*,*,*,*
스타쉽,,,0,NNP,*,T,스타쉽,*,*,*,*,*
판타지오,,,0,NNP,*,F,판타지오,*,*,*,*,*
플레디스,,,0,NNP,*,F,플레디스,*,*,*,*,*
마루기획,,,0,NNP,*,T,마루기획,*,*,*,*,*
위에화,,,0,NNP,*,F,위에화,*,*,*,*,*
인터파크,,,0,NNP,*,F,인터파크,*,*,*,*,*
카카오,,,0,NNP,*,F,카카오,*,*,*,*,*
안테나,,,0,NNP,*,F,안테나,*,*,*,*,*
CJ ENM,,,0,NNP,*,T,CJ ENM,*,*,*,*,*
iHQ,,,0,NNP,*,T,iHQ,*,*,*,*,*
WM엔터,,,0,NNP,*,F,WM엔터,*,*,*,*,*
와이지,,,0,NNP,*,F,와이지,*,*,*,*,*
제왑,,,0,NNP,*,T,제왑,*,*,*,*,*
제왚,,,0,NNP,*,T,제왚,*,*,*,*,*
제와피,,,0,NNP,*,F,제와피,*,*,*,*,*
제이와이피,,,0,NNP,*,F,제이와이피,*,*,*,*,*
AP엔터테인먼트,,,0,NNP,*,F,AP엔터테인먼트,*,*,*,*,*
BH엔터테인먼트,,,0,NNP,*,F,BH엔터테인먼트,*,*,*,*,*
CJ엔터테인먼트,,,0,NNP,*,F,CJ엔터테인먼트,*,*,*,*,*
CJENM,,,0,NNP,*,T,CJENM,*,*,*,*,*
FNC엔터테인먼트,,,0,NNP,*,F,FNC엔터테인먼트,*,*,*,*,*
IST엔터테인먼트,,,0,NNP,*,F,IST엔터테인먼트,*,*,*,*,*
MLD엔터테인먼트,,,0,NNP,*,F,MLD엔터테인먼트,*,*,*,*,*
RBW,,,0,NNP,*,T,RBW,*,*,*,*,*
브레이브엔터테인먼트,,,0,NNP,*,F,브레이브엔터테인먼트,*,*,*,*,*
빅히트뮤직,,,0,NNP,*,T,빅히트뮤직,*,*,*,*,*
빛이나는엔터테인먼트,,,0,NNP,*,F,빛이나는엔터테인먼트,*,*,*,*,*
소니뮤직엔터테인먼트,,,0,NNP,*,F,소니뮤직엔터테인먼트,*,*,*,*,*
스타쉽엔터테인먼트,,,0,NNP,*,F,스타쉽엔터테인먼트,*,*,*,*,*
쏘스뮤직,,,0,NNP,*,T,쏘스뮤직,*,*,*,*,*
씨엘엔컴퍼니,,,0,NNP,*,F,씨엘엔컴퍼니,*,*,*,*,*
아이오케이컴퍼니,,,0,NNP,*,F,아이오케이컴퍼니,*,*,*,*,*
어비스컴퍼니,,,0,NNP,*,F,어비스컴퍼니,*,*,*,*,*
울림엔터테인먼트,,,0,NNP,*,F,울림엔터테인먼트,*,*,*,*,*
워너뮤직,,,0,NNP,*,T,워너뮤직,*,*,*,*,*
카카오엔터테인먼트,,,0,NNP,*,F,카카오엔터테인먼트,*,*,*,*,*
커넥트엔터테인먼트,,,0,NNP,*,F,커넥트엔터테인먼트,*,*,*,*,*
큐브엔터테인먼트,,,0,NNP,*,F,큐브엔터테인먼트,*,*,*,*,*
풍경엔터테인먼트,,,0,NNP,*,F,풍경엔터테인먼트,*,*,*,*,*
플레디스엔터테인먼트,,,0,NNP,*,F,플레디스엔터테인먼트,*,*,*,*,*
제왑피,,,0,NNP,*,F,제왑피,*,*,*,*,*
드라마하우스,,,0,NNP,*,F,드라마하우스,*,*,*,*,*
스엠,,,0,NNP,*,T,스엠,*,*,*,*,*
빅히트엔터테인먼트,,,0,NNP,*,F,빅히트엔터테인먼트,*,*,*,*,*
2010년 남아공 월드컵,,,0,NNP,*,T,2010년 남아공 월드컵,*,*,*,*,*
일본 돔투어,,,0,NNP,*,F,일본 돔투어,*,*,*,*,*
MADE 월드투어,,,0,NNP,*,F,MADE 월드투어,*,*,*,*,*
SMTOWN,,,0,NNP,*,T,SMTOWN,*,*,*,*,*
에스엠타운,,,0,NNP,*,T,에스엠타운,*,*,*,*,*
SM타운,,,0,NNP,*,T,SM타운,*,*,*,*,*
월드컵,,,0,NNP,*,T,월드컵,*,*,*,*,*
월드케이팝콘서트,,,0,NNP,*,F,월드케이팝콘서트,*,*,*,*,*
네버랜드,,,0,NNP,*,F,네버랜드,*,*,*,*,*
더비,,,0,NNP,*,F,더비,*,*,*,*,*
러볼리,,,0,NNP,*,F,러볼리,*,*,*,*,*
러브,,,0,NNP,*,F,러브,*,*,*,*,*
레베럽,,,0,NNP,*,T,레베럽,*,*,*,*,*
루비티,,,0,NNP,*,F,루비티,*,*,*,*,*
마이,,,0,NNP,*,F,마이,*,*,*,*,*
멜로디,,,0,NNP,*,F,멜로디,*,*,*,*,*
모아,,,0,NNP,*,F,모아,*,*,*,*,*
몬베베,,,0,NNP,*,T,몬베베,*,*,*,*,*
무무,,,0,NNP,*,F,무무,*,*,*,*,*
믿지,,,0,NNP,*,F,믿지,*,*,*,*,*
샤이니월드,,,0,NNP,*,F,샤이니월드,*,*,*,*,*
소원,,,0,NNP,*,T,소원,*,*,*,*,*
스테이,,,0,NNP,*,F,스테이,*,*,*,*,*
아로하,,,0,NNP,*,F,아로하,*,*,*,*,*
아미,,,0,NNP,*,F,아미,*,*,*,*,*
에비뉴,,,0,NNP,*,F,에비뉴,*,*,*,*,*
에이티니,,,0,NNP,*,F,에이티니,*,*,*,*,*
엔시티즌,,,0,NNP,*,T,엔시티즌,*,*,*,*,*
엔진,,,0,NNP,*,T,엔진,*,*,*,*,*
엘프,,,0,NNP,*,F,엘프,*,*,*,*,*
원스,,,0,NNP,*,F,원스,*,*,*,*,*
캐럿,,,0,NNP,*,T,캐럿,*,*,*,*,*
판다,,,0,NNP,*,F,판다,*,*,*,*,*
플로버,,,0,NNP,*,F,플로버,*,*,*,*,*
미라클,,,0,NNP,*,T,미라클,*,*,*,*,*
오빛,,,0,NNP,*,T,오빛,*,*,*,*,*
블링크,,,0,NNP,*,F,블링크,*,*,*,*,*
아이코닉,,,0,NNP,*,T,아이코닉,*,*,*,*,*
이너서클,,,0,NNP,*,T,이너서클,*,*,*,*,*
트레저메이커,,,0,NNP,*,F,트레저메이커,*,*,*,*,*
워너블,,,0,NNP,*,T,워너블,*,*,*,*,*
유애나,,,0,NNP,*,F,유애나,*,*,*,*,*
ABNEW,,,0,NNP,*,T,ABNEW,*,*,*,*,*
ARMY,,,0,NNP,*,T,ARMY,*,*,*,*,*
AROHA,,,0,NNP,*,T,AROHA,*,*,*,*,*
ATINY,,,0,NNP,*,T,ATINY,*,*,*,*,*
CARAT,,,0,NNP,*,T,CARAT,*,*,*,*,*
Daileee,,,0,NNP,*,T,Daileee,*,*,*,*,*
E.L.F,,,0,NNP,*,T,E.L.F,*,*,*,*,*
ENGENE,,,0,NNP,*,T,ENGENE,*,*,*,*,*
EXO-L,,,0,NNP,*,T,EXO-L,*,*,*,*,*
FANTASY,,,0,NNP,*,T,FANTASY,*,*,*,*,*
flover,,,0,NNP,*,T,flover,*,*,*,*,*
LoBoly,,,0,NNP,*,T,LoBoly,*,*,*,*,*
LOVE,,,0,NNP,*,T,LOVE,*,*,*,*,*
LUVITY,,,0,NNP,*,T,LUVITY,*,*,*,*,*
MELODY,,,0,NNP,*,T,MELODY,*,*,*,*,*
Midzy,,,0,NNP,*,T,Midzy,*,*,*,*,*
MOA,,,0,NNP,*,T,MOA,*,*,*,*,*
MOOMOO,,,0,NNP,*,T,MOOMOO,*,*,*,*,*
MY,,,0,NNP,*,T,MY,*,*,*,*,*
NCTzen,,,0,NNP,*,T,NCTzen,*,*,*,*,*
ONCE,,,0,NNP,*,T,ONCE,*,*,*,*,*
Panda,,,0,NNP,*,T,Panda,*,*,*,*,*
ReVeluv,,,0,NNP,*,T,ReVeluv,*,*,*,*,*
S♡NE,,,0,NNP,*,T,S♡NE,*,*,*,*,*
SHINee WORLD,,,0,NNP,*,T,SHINee WORLD,*,*,*,*,*
STAY,,,0,NNP,*,T,STAY,*,*,*,*,*
SWITCH,,,0,NNP,*,T,SWITCH,*,*,*,*,*
THE B,,,0,NNP,*,T,THE B,*,*,*,*,*
wow,,,0,NNP,*,T,wow,*,*,*,*,*
BLINK,,,0,NNP,*,T,BLINK,*,*,*,*,*
iKONIC,,,0,NNP,*,T,iKONIC,*,*,*,*,*
INNER CIRCLE,,,0,NNP,*,T,INNER CIRCLE,*,*,*,*,*
TREASURE MAKER,,,0,NNP,*,T,TREASURE MAKER,*,*,*,*,*
VIP,,,0,NNP,*,T,VIP,*,*,*,*,*
S/S 서울컬렉션,,,0,NNP,*,T,S/S 서울컬렉션,*,*,*,*,*
코리아 베스트 드레서,,,0,NNP,*,F,코리아 베스트 드레서,*,*,*,*,*
아시아 모델 시상식,,,0,NNP,*,T,아시아 모델 시상식,*,*,*,*,*
밀라노 패션위크,,,0,NNP,*,F,밀라노 패션위크,*,*,*,*,*
돌체앤가바나,,,0,NNP,*,F,돌체앤가바나,*,*,*,*,*
칸영화제,,,0,NNP,*,T,칸영화제,*,*,*,*,*
SBS,,,0,NNP,*,T,SBS,*,*,*,*,*
TV조선,,,0,NNP,*,T,TV조선,*,*,*,*,*
JTBC,,,0,NNP,*,T,JTBC,*,*,*,*,*
KBS2,,,0,NNP,*,T,KBS2,*,*,*,*,*
tvN,,,0,NNP,*,T,tvN,*,*,*,*,*
MBC,,,0,NNP,*,T,MBC,*,*,*,*,*
Mnet,,,0,NNP,*,T,Mnet,*,*,*,*,*
넷플릭스,,,0,NNP,*,F,넷플릭스,*,*,*,*,*
디즈니플러스,,,0,NNP,*,F,디즈니플러스,*,*,*,*,*
티빙,,,0,NNP,*,T,티빙,*,*,*,*,*
쿠팡플레이,,,0,NNP,*,F,쿠팡플레이,*,*,*,*,*
왓챠,,,0,NNP,*,F,왓챠,*,*,*,*,*
웨이브,,,0,NNP,*,F,웨이브,*,*,*,*,*
wavve,,,0,NNP,*,T,wavve,*,*,*,*,*
TVING,,,0,NNP,*,T,TVING,*,*,*,*,*
브이라이브,,,0,NNP,*,F,브이라이브,*,*,*,*,*
V LIVE,,,0,NNP,*,T,V LIVE,*,*,*,*,*
네이버TV,,,0,NNP,*,T,네이버TV,*,*,*,*,*
디즈니+,,,0,NNP,*,T,디즈니+,*,*,*,*,*
시즌,,,0,NNP,*,T,시즌,*,*,*,*,*
HBO,,,0,NNP,*,T,HBO,*,*,*,*,*
BBC코리아,,,0,NNP,*,F,BBC코리아,*,*,*,*,*
블룸버그통신,,,0,NNP,*,T,블룸버그통신,*,*,*,*,*
NBC뉴스,,,0,NNP,*,F,NBC뉴스,*,*,*,*,*
NHK,,,0,NNP,*,T,NHK,*,*,*,*,*
넷플,,,0,NNP,*,T,넷플,*,*,*,*,*
에이치비오,,,0,NNP,*,F,에이치비오,*,*,*,*,*
디플,,,0,NNP,*,T,디플,*,*,*,*,*
유튭,,,0,NNP,*,T,유튭,*,*,*,*,*
유툽,,,0,NNP,*,T,유툽,*,*,*,*,*
유투브,,,0,NNP,*,F,유투브,*,*,*,*,*
엠비씨,,,0,NNP,*,F,엠비씨,*,*,*,*,*
제이티비씨,,,0,NNP,*,F,제이티비씨,*,*,*,*,*
괜찮아 사랑이야,,,0,NNP,*,F,괜찮아 사랑이야,*,*,*,*,*
선암여고 탐정단,,,0,NNP,*,T,선암여고 탐정단,*,*,*,*,*
설강화,,,0,NNP,*,F,설강화,*,*,*,*,*
남고괴담,,,0,NNP,*,T,남고괴담,*,*,*,*,*
독전,,,0,NNP,*,T,독전,*,*,*,*,*
괴이,,,0,NNP,*,F,괴이,*,*,*,*,*
멜랑꼴리아,,,0,NNP,*,F,멜랑꼴리아,*,*,*,*,*
홍천기,,,0,NNP,*,F,홍천기,*,*,*,*,*
싱글 인 서울,,,0,NNP,*,T,싱글 인 서울,*,*,*,*,*
마이썬,,,0,NNP,*,T,마이썬,*,*,*,*,*
꼬리에 꼬리를 무는 그날 이야기,,,0,NNP,*,F,꼬리에 꼬리를 무는 그날 이야기,*,*,*,*,*
이야기끈,,,0,NNP,*,T,이야기끈,*,*,*,*,*
더 먹고 가,,,0,NNP,*,F,더 먹고 가,*,*,*,*,*
티키타CAR,,,0,NNP,*,T,티키타CAR,*,*,*,*,*
더 문,,,0,NNP,*,T,더 문,*,*,*,*,*
백스피릿,,,0,NNP,*,T,백스피릿,*,*,*,*,*
시고르 경양식,,,0,NNP,*,T,시고르 경양식,*,*,*,*,*
새해전야,,,0,NNP,*,F,새해전야,*,*,*,*,*
시나브로 꿈 조작단,,,0,NNP,*,T,시나브로 꿈 조작단,*,*,*,*,*
마우스,,,0,NNP,*,F,마우스,*,*,*,*,*
키마이라,,,0,NNP,*,F,키마이라,*,*,*,*,*
지금 헤어지는 중입니다,,,0,NNP,*,F,지금 헤어지는 중입니다,*,*,*,*,*
간 떨어지는 동거,,,0,NNP,*,F,간 떨어지는 동거,*,*,*,*,*
새콤달콤,,,0,NNP,*,T,새콤달콤,*,*,*,*,*
어느 날 우리집 현관으로 멸망이 들어왔다,,,0,NNP,*,F,어느 날 우리집 현관으로 멸망이 들어왔다,*,*,*,*,*
파이프라인,,,0,NNP,*,T,파이프라인,*,*,*,*,*
그 해 우리는,,,0,NNP,*,T,그 해 우리는,*,*,*,*,*
너를 닮은 사람,,,0,NNP,*,T,너를 닮은 사람,*,*,*,*,*
달리와 감자탕,,,0,NNP,*,T,달리와 감자탕,*,*,*,*,*
하이클래스,,,0,NNP,*,F,하이클래스,*,*,*,*,*
경로를 이탈하였습니다,,,0,NNP,*,F,경로를 이탈하였습니다,*,*,*,*,*
오징어게임,,,0,NNP,*,T,오징어게임,*,*,*,*,*
스카이캐슬,,,0,NNP,*,T,스카이캐슬,*,*,*,*,*
군함도,,,0,NNP,*,F,군함도,*,*,*,*,*
디어엠,,,0,NNP,*,T,디어엠,*,*,*,*,*
펜트하우스,,,0,NNP,*,F,펜트하우스,*,*,*,*,*
꽃 피면 달 생각하고,,,0,NNP,*,F,꽃 피면 달 생각하고,*,*,*,*,*
고스트 닥터,,,0,NNP,*,F,고스트 닥터,*,*,*,*,*
한 사람만,,,0,NNP,*,T,한 사람만,*,*,*,*,*
공작도시,,,0,NNP,*,F,공작도시,*,*,*,*,*
악의 마음을 읽는 자들,,,0,NNP,*,T,악의 마음을 읽는 자들,*,*,*,*,*
배드 앤 크레이지,,,0,NNP,*,F,배드 앤 크레이지,*,*,*,*,*
신사와 아가씨,,,0,NNP,*,F,신사와 아가씨,*,*,*,*,*
불가살,,,0,NNP,*,T,불가살,*,*,*,*,*
엉클,,,0,NNP,*,T,엉클,*,*,*,*,*
태종 이방원,,,0,NNP,*,T,태종 이방원,*,*,*,*,*
두 번째 남편,,,0,NNP,*,T,두 번째 남편,*,*,*,*,*
사랑의 꽈배기,,,0,NNP,*,F,사랑의 꽈배기,*,*,*,*,*
국가대표 와이프,,,0,NNP,*,F,국가대표 와이프,*,*,*,*,*
돈워리 살구,,,0,NNP,*,F,돈워리 살구,*,*,*,*,*
쇼윈도,,,0,NNP,*,F,쇼윈도,*,*,*,*,*
멜랑꼴리아,,,0,NNP,*,F,멜랑꼴리아,*,*,*,*,*
옷소매 붉은 끝동,,,0,NNP,*,T,옷소매 붉은 끝동,*,*,*,*,*
어사와 조이,,,0,NNP,*,F,어사와 조이,*,*,*,*,*
키마이라,,,0,NNP,*,F,키마이라,*,*,*,*,*
연모,,,0,NNP,*,F,연모,*,*,*,*,*
지리산,,,0,NNP,*,T,지리산,*,*,*,*,*
구경이,,,0,NNP,*,F,구경이,*,*,*,*,*
빨강 구두,,,0,NNP,*,F,빨강 구두,*,*,*,*,*
너를 닮은 사람,,,0,NNP,*,T,너를 닮은 사람,*,*,*,*,*
검은태양,,,0,NNP,*,T,검은태양,*,*,*,*,*
홍천기,,,0,NNP,*,F,홍천기,*,*,*,*,*
인간실격,,,0,NNP,*,T,인간실격,*,*,*,*,*
홈타운,,,0,NNP,*,T,홈타운,*,*,*,*,*
하이클래스,,,0,NNP,*,F,하이클래스,*,*,*,*,*
갯마을 차차차,,,0,NNP,*,F,갯마을 차차차,*,*,*,*,*
이미테이션,,,0,NNP,*,T,이미테이션,*,*,*,*,*
빈센조,,,0,NNP,*,F,빈센조,*,*,*,*,*
나빌레라,,,0,NNP,*,F,나빌레라,*,*,*,*,*
솔로지옥,,,0,NNP,*,T,솔로지옥,*,*,*,*,*
불가살,,,0,NNP,*,T,불가살,*,*,*,*,*
DP,,,0,NNP,*,T,DP,*,*,*,*,*
마이 네임,,,0,NNP,*,T,마이 네임,*,*,*,*,*
멜로가체질,,,0,NNP,*,T,멜로가체질,*,*,*,*,*
경이로운 소문,,,0,NNP,*,T,경이로운 소문,*,*,*,*,*
스위트홈,,,0,NNP,*,T,스위트홈,*,*,*,*,*
청춘기록,,,0,NNP,*,T,청춘기록,*,*,*,*,*
청춘시대,,,0,NNP,*,T,청춘시대,*,*,*,*,*
지금 우리 학교는,,,0,NNP,*,T,지금 우리 학교는,*,*,*,*,*
소년심판,,,0,NNP,*,T,소년심판,*,*,*,*,*
수리남,,,0,NNP,*,T,수리남,*,*,*,*,*
안나라수마나라,,,0,NNP,*,F,안나라수마나라,*,*,*,*,*
모범가족,,,0,NNP,*,T,모범가족,*,*,*,*,*
종이의 집,,,0,NNP,*,T,종이의 집,*,*,*,*,*
썸바디,,,0,NNP,*,F,썸바디,*,*,*,*,*
글리치,,,0,NNP,*,F,글리치,*,*,*,*,*
블랙의 신부,,,0,NNP,*,F,블랙의 신부,*,*,*,*,*
택배기사,,,0,NNP,*,F,택배기사,*,*,*,*,*
더 패뷸러스,,,0,NNP,*,F,더 패뷸러스,*,*,*,*,*
연애대전,,,0,NNP,*,T,연애대전,*,*,*,*,*
종말의 바보,,,0,NNP,*,F,종말의 바보,*,*,*,*,*
도적: 칼의 소리,,,0,NNP,*,F,도적: 칼의 소리,*,*,*,*,*
더 글러리,,,0,NNP,*,F,더 글러리,*,*,*,*,*
사냥개들,,,0,NNP,*,T,사냥개들,*,*,*,*,*
퀸메이커,,,0,NNP,*,F,퀸메이커,*,*,*,*,*
당신이 소원을 말하면,,,0,NNP,*,T,당신이 소원을 말하면,*,*,*,*,*
위기의 여자,,,0,NNP,*,F,위기의 여자,*,*,*,*,*
셀레브리티,,,0,NNP,*,F,셀레브리티,*,*,*,*,*
마스크걸,,,0,NNP,*,T,마스크걸,*,*,*,*,*
BC카드,,,0,NNP,*,F,BC카드,*,*,*,*,*
BHG백화점,,,0,NNP,*,T,BHG백화점,*,*,*,*,*
CGV,,,0,NNP,*,T,CGV,*,*,*,*,*
GS칼텍스,,,0,NNP,*,F,GS칼텍스,*,*,*,*,*
IBK투자증권,,,0,NNP,*,T,IBK투자증권,*,*,*,*,*
LG전자,,,0,NNP,*,F,LG전자,*,*,*,*,*
SPC그룹,,,0,NNP,*,T,SPC그룹,*,*,*,*,*
롯데관광개발,,,0,NNP,*,T,롯데관광개발,*,*,*,*,*
롯데홈쇼핑,,,0,NNP,*,T,롯데홈쇼핑,*,*,*,*,*
마이크로소프트,,,0,NNP,*,F,마이크로소프트,*,*,*,*,*
마켓컬리,,,0,NNP,*,F,마켓컬리,*,*,*,*,*
소프트뱅크,,,0,NNP,*,F,소프트뱅크,*,*,*,*,*
스튜디오드래곤,,,0,NNP,*,T,스튜디오드래곤,*,*,*,*,*
엔씨소프트,,,0,NNP,*,F,엔씨소프트,*,*,*,*,*
엔비디아,,,0,NNP,*,F,엔비디아,*,*,*,*,*
이마트24,,,0,NNP,*,T,이마트24,*,*,*,*,*
푸라닭,,,0,NNP,*,T,푸라닭,*,*,*,*,*
배달의민족,,,0,NNP,*,T,배달의민족,*,*,*,*,*
스타벅스,,,0,NNP,*,F,스타벅스,*,*,*,*,*
스벅,,,0,NNP,*,T,스벅,*,*,*,*,*
YG플러스,,,0,NNP,*,F,YG플러스,*,*,*,*,*
크래프톤,,,0,NNP,*,T,크래프톤,*,*,*,*,*
제이콘텐트리,,,0,NNP,*,F,제이콘텐트리,*,*,*,*,*
카카오뱅크,,,0,NNP,*,F,카카오뱅크,*,*,*,*,*
카카오게임즈,,,0,NNP,*,F,카카오게임즈,*,*,*,*,*
카카오TV,,,0,NNP,*,T,카카오TV,*,*,*,*,*
케이뱅크,,,0,NNP,*,F,케이뱅크,*,*,*,*,*
메가박스,,,0,NNP,*,F,메가박스,*,*,*,*,*
로블록스,,,0,NNP,*,F,로블록스,*,*,*,*,*
당근마켓,,,0,NNP,*,T,당근마켓,*,*,*,*,*
닐슨코리아,,,0,NNP,*,F,닐슨코리아,*,*,*,*,*
바이브컴퍼니,,,0,NNP,*,F,바이브컴퍼니,*,*,*,*,*
세이브더칠드런,,,0,NNP,*,T,세이브더칠드런,*,*,*,*,*
챗봇 이루다,,,0,NNP,*,F,챗봇 이루다,*,*,*,*,*
